Product Name,Original Price,Sale Price,Percentage Off,Product Category,Product Code,Rating,Link
"Affresh Dishwasher Cleaner Tabs, Fresh Scent, 20-g, 3-pk",10.49,9.44,10.0,home-essentials,053-4243-2,4.5,https://www.canadiantire.ca/en/pdp/affresh-dishwasher-cleaner-tabs-fresh-scent-20-g-3-pk-0534243p.html#srp
"type A Stackable Perspective 3-Tier Shoe Rack, Holds up to 9 Pairs of Shoes, Black",49.99,39.99,20.0,home-organization,068-7532-2,3.7,https://www.canadiantire.ca/en/pdp/type-a-stackable-perspective-3-tier-shoe-rack-holds-up-to-9-pairs-of-shoes-black-0687532p.html#srp
"Anchor Hocking Glass Storage Container Set, 4-Cup, 6-pc",23.99,9.99,58.0,kitchen,042-8570-4,4.1,https://www.canadiantire.ca/en/pdp/anchor-hocking-glass-storage-container-set-4-cup-6-pc-0428570p.html#srp
"type A Stainless Steel Step Rectangular Garbage Can, 15-L",57.99,43.49,25.0,cleaning,142-2544-6,4.1,https://www.canadiantire.ca/en/pdp/type-a-stainless-steel-step-rectangular-garbage-can-15-l-1422544p.html#srp
"Yardworks WasteNot™ Recycled Air-Flow Mesh Mens Gardening Gloves, Large, Teal",19.99,9.99,50.0,outdoor-tools,059-1360-8,4.7,https://www.canadiantire.ca/en/pdp/yardworks-wastenot-recycled-air-flow-mesh-men-s-gardening-gloves-large-teal-0591360p.html#srp
"Rubbermaid Take Alongs Deep Plastic Food Storage Container, 1.2-L, 8-pk",7.99,6.39,20.0,home-essentials,153-1232-8,4.7,https://www.canadiantire.ca/en/pdp/rubbermaid-take-alongs-deep-plastic-food-storage-container-1-2-l-8-pk-1531232p.html#srp
"type A Clear Grey Frame 3-Drawer Storage Tower/Cart with Wheels, 26-in",29.99,19.99,33.0,home-organization,042-3012-4,4.1,https://www.canadiantire.ca/en/pdp/type-a-clear-grey-frame-3-drawer-storage-tower-cart-with-wheels-26-in-0423012p.html#srp
"Bar Keepers Friend Toilet Bowl Cleaner, 709-mL",4.99,4.0,20.0,cleaning,153-1458-2,4.3,https://www.canadiantire.ca/en/pdp/bar-keepers-friend-toilet-bowl-cleaner-709-ml-1531458p.html#srp
Libman Precision Indoor / Outdoor Angle Broom with Dustpan,17.99,14.39,20.0,cleaning,142-2606-0,4.2,https://www.canadiantire.ca/en/pdp/libman-precision-indoor-outdoor-angle-broom-with-dustpan-1422606p.html#srp
"Drano Max Gel Drain Cleaner & Clog Remover, 3.78-L",17.99,16.19,10.0,cleaning,153-0428-0,4.0,https://www.canadiantire.ca/en/pdp/drano-max-gel-drain-cleaner-clog-remover-3-78-l-1530428p.html#srp
"type A Clear Black Frame 3-Drawer Storage Tower/Cart with Wheels, 24-in",29.99,19.99,33.0,home-organization,142-4909-8,3.5,https://www.canadiantire.ca/en/pdp/type-a-clear-black-frame-3-drawer-storage-tower-cart-with-wheels-24-in-1424909p.html#srp
"Golfgreen Sun Grass Seed, 1-kg",17.99,12.59,30.0,gardening,159-0177-4,3.8,https://www.canadiantire.ca/en/pdp/golfgreen-sun-grass-seed-1-kg-1590177p.html#srp
"Purina Fancy Feast® Flaked Trout Wet Cat Food, 85-g",0.99,0.9,9.0,pet-care,042-4234-0,4.6,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-flaked-trout-wet-cat-food-85-g-0424234p.html#srp
"Spray Nine Heavy-Duty Spray Cleaner/Degreaser/Disinfectant, 946-mL",13.99,11.19,20.0,car-care-accessories,039-0414-6,4.8,https://www.canadiantire.ca/en/pdp/spray-nine-heavy-duty-spray-cleaner-degreaser-disinfectant-946-ml-0390414p.html#srp
"Moto Master Full Synthetic CVT Automatic Transmission Fluid, 5-L",54.99,49.49,10.0,auto-maintenance,028-1589-0,4.4,https://www.canadiantire.ca/en/pdp/moto-master-full-synthetic-cvt-automatic-transmission-fluid-5-l-0281589p.html#srp
Shell Rotella® T4 10W30 Diesel Engine Oil,47.99,39.99,17.0,auto-maintenance,028-7967X,5.0,https://www.canadiantire.ca/en/pdp/shell-rotella-t4-10w30-diesel-engine-oil-0287967p.html#srp
"FRANK Original Potato Chips, 200-g",2.79,2.29,18.0,food-drink,053-4927-6,4.1,https://www.canadiantire.ca/en/pdp/frank-original-potato-chips-200-g-0534927p.html#srp
"NOMA 16-ft 5-in 16/3 Outdoor Extension Cord with Grounded Outlet and Locking Connector, Orange",21.99,,,electrical,052-2439X,4.5,https://www.canadiantire.ca/en/pdp/noma-16-ft-5-in-16-3-outdoor-extension-cord-with-grounded-outlet-and-locking-connector-orange-0522439p.html#srp
"Mobil 1™ Extended Performance 5W30 Synthetic Engine/Motor Oil, 4.73-L",74.99,40.99,45.0,auto-maintenance,028-9460-6,4.8,https://www.canadiantire.ca/en/pdp/mobil-1-extended-performance-5w30-synthetic-engine-motor-oil-4-73-l-0289460p.html#srp
"Lagostina Ticino Skillet Frying Pan Non-stick, Dishwasher & Oven Safe, Black",49.99,14.99,70.0,kitchen,042-0637X,4.3,https://www.canadiantire.ca/en/pdp/lagostina-ticino-skillet-frying-pan-non-stick-dishwasher-oven-safe-black-0420637p.html#srp
"Heritage The Rock Cast Iron Frying Pan, Non-rust, Oven Safe, Black",169.99,39.99,76.0,kitchen,142-3907X,4.1,https://www.canadiantire.ca/en/pdp/heritage-the-rock-cast-iron-frying-pan-non-rust-oven-safe-black-1423907p.html#srp
"Moen® Preston Double Bathroom Towel Bar/Rack, Chrome, 24-in",53.99,43.19,20.0,plumbing,063-5140-6,4.2,https://www.canadiantire.ca/en/pdp/moen-preston-double-bathroom-towel-bar-rack-chrome-24-in-0635140p.html#srp
"Mastercraft 35 Lumens LED Inspection Pen Lights, Batteries Included, Black, 2-pk",23.99,18.99,21.0,hardware,065-3054-0,3.0,https://www.canadiantire.ca/en/pdp/mastercraft-35-lumens-led-inspection-pen-lights-batteries-included-black-2-pk-0653054p.html#srp
"MASTER Chef Ceramic Round Pizza Stone & Serving Rack, 15-in",39.99,19.99,50.0,kitchen,142-9685-8,3.9,https://www.canadiantire.ca/en/pdp/master-chef-ceramic-round-pizza-stone-serving-rack-15-in-1429685p.html#srp
"Odor Doctor Gel Air Freshener, Assorted Scents, 340-g",5.99,3.0,50.0,cleaning,153-1062X,4.0,https://www.canadiantire.ca/en/pdp/odor-doctor-gel-air-freshener-assorted-scents-340-g-1531062p.html#srp
"Febreze Light Small Spaces Air Freshener, 2-pk",7.49,6.74,10.0,cleaning,153-1521X,4.5,https://www.canadiantire.ca/en/pdp/febreze-light-small-spaces-air-freshener-2-pk-1531521p.html#srp
type A Upright Broom,13.99,9.79,30.0,cleaning,142-6801-0,4.8,https://www.canadiantire.ca/en/pdp/type-a-upright-broom-1426801p.html#srp
"Mobil 1™ Advanced Fuel Economy 0W30 Synthetic Engine/Motor Oil, 4.73-L",65.99,35.99,45.0,auto-maintenance,028-9454-2,4.7,https://www.canadiantire.ca/en/pdp/mobil-1-advanced-fuel-economy-0w30-synthetic-engine-motor-oil-4-73-l-0289454p.html#srp
"type A Microfibre Cloths, Assorted, 8-pk",16.99,11.89,30.0,cleaning,142-6811-6,4.9,https://www.canadiantire.ca/en/pdp/type-a-microfibre-cloths-assorted-8-pk-1426811p.html#srp
"Certified Super Strong Bungee Cord Kit, with Steel Core Hooks, Assorted Sizes, 5-pk",16.99,14.99,12.0,automotive-outdoor-adventure,040-2709-8,4.6,https://www.canadiantire.ca/en/pdp/certified-super-strong-bungee-cord-kit-with-steel-core-hooks-assorted-sizes-5-pk-0402709p.html#srp
"Lysol Disinfectant Mold & Mildew Bathroom Cleaner Spray with Bleach, 950-mL",4.99,4.0,20.0,cleaning,153-0539-6,4.4,https://www.canadiantire.ca/en/pdp/lysol-disinfectant-mold-mildew-bathroom-cleaner-spray-with-bleach-950-ml-1530539p.html#srp
"Titan Aluminum Foil, 12-in x 25-ft, Kitchen Foil for Cooking/Baking & Grilling",1.5,,,home-essentials,399-6597-6,3.7,https://www.canadiantire.ca/en/pdp/titan-aluminum-foil-12-in-x-25-ft-kitchen-foil-for-cooking-baking-grilling-3996597p.html#srp
"MotoMaster Heavy-Duty Parts & Tool Cleaner, 500-g",11.99,9.76,19.0,auto-maintenance,038-1314-0,4.5,https://www.canadiantire.ca/en/pdp/motomaster-heavy-duty-parts-tool-cleaner-500-g-0381314p.html#srp
"FRANK Original Rippled Potato Chips, 200-g",2.79,2.29,18.0,food-drink,053-4929-2,4.4,https://www.canadiantire.ca/en/pdp/frank-original-rippled-potato-chips-200-g-0534929p.html#srp
Outbound Womens Lightweight River Shoes with Cushioned EVA Insole,64.99,42.24,35.0,footwear-apparel,187-3557X,3.0,https://www.canadiantire.ca/en/pdp/outbound-women-s-lightweight-river-shoes-with-cushioned-eva-insole-1873557p.html#srp
"Energizer Weather Ready Waterproof Floating LED Flashlight, Batteries Included",14.99,9.89,34.0,hardware,065-0056-4,4.8,https://www.canadiantire.ca/en/pdp/energizer-weather-ready-waterproof-floating-led-flashlight-batteries-included-0650056p.html#srp
"Mastercraft 200 Lumens Rechargeable CREE LED Headlight/Headlamp, Li-Ion Battery Included, Black",33.99,26.99,21.0,hardware,065-1746-6,4.5,https://www.canadiantire.ca/en/pdp/mastercraft-200-lumens-rechargeable-cree-led-headlight-headlamp-li-ion-battery-included-black-0651746p.html#srp
"type A Desk Clear White Frame 3-Drawer Storage Tower, 10-in",19.99,13.99,30.0,home-organization,042-3028-8,4.3,https://www.canadiantire.ca/en/pdp/type-a-desk-clear-white-frame-3-drawer-storage-tower-10-in-0423028p.html#srp
"MAXIMUM 10-20 Gauge Wire Stripper, Serrated Nose, Rust Resistant, Carbon Steel, 7-in",14.99,9.99,33.0,tools,058-1689-0,4.5,https://www.canadiantire.ca/en/pdp/maximum-10-20-gauge-wire-stripper-serrated-nose-rust-resistant-carbon-steel-7-in-0581689p.html#srp
"Mens Canadian-made Waterproof Fishing/Rain Boots with Non-Slip Outsole, Green",59.99,47.99,20.0,footwear-apparel,087-4480X,4.2,https://www.canadiantire.ca/en/pdp/men-s-canadian-made-waterproof-fishing-rain-boots-with-non-slip-outsole-green-0874480p.html#srp
"Comet Scratch Free Cleaning Powder with Bleach, 600-g",2.29,1.5,34.0,cleaning,153-1309-8,4.8,https://www.canadiantire.ca/en/pdp/comet-scratch-free-cleaning-powder-with-bleach-600-g-1531309p.html#srp
"Old Dutch Absolute Clean Hypoallergenic Laundry Detergent, Unscented, 50 Load, 2-L",5.29,3.0,43.0,home-essentials,153-0736-6,4.4,https://www.canadiantire.ca/en/pdp/old-dutch-absolute-clean-hypoallergenic-laundry-detergent-unscented-50-load-2-l-1530736p.html#srp
"Certified Rubber Bungee Cord Kit, Weather Resistant, Assorted Sizes, 10-pk",21.99,19.79,10.0,automotive-outdoor-adventure,040-2706-4,3.1,https://www.canadiantire.ca/en/pdp/certified-rubber-bungee-cord-kit-weather-resistant-assorted-sizes-10-pk-0402706p.html#srp
"Hefty® STRONG™ Tall 34L White Kitchen Bags with ARM & HAMMER™, 40-pk",7.49,5.99,20.0,cleaning,142-6712-2,4.7,https://www.canadiantire.ca/en/pdp/hefty-strong-tall-34l-white-kitchen-bags-with-arm-hammer-40-pk-1426712p.html#srp
Yardworks Colour Lopper,24.99,17.49,30.0,outdoor-tools,059-6674-2,4.3,https://www.canadiantire.ca/en/pdp/yardworks-colour-lopper-0596674p.html#srp
"Certified Standard Duty Brown Poly Tarp, 10-ft x 12-ft",14.99,13.49,10.0,automotive-outdoor-adventure,040-5084-4,4.0,https://www.canadiantire.ca/en/pdp/certified-standard-duty-brown-poly-tarp-10-ft-x-12-ft-0405084p.html#srp
"Sun Glo Resealable Odour Absorber, Fresh Scent, 227-g",5.99,3.0,50.0,cleaning,053-0104-8,4.2,https://www.canadiantire.ca/en/pdp/sun-glo-resealable-odour-absorber-fresh-scent-227-g-0530104p.html#srp
Libman Wonder Hard-Surface Reusable Wringer Mop,19.99,15.99,20.0,cleaning,142-2217-6,3.9,https://www.canadiantire.ca/en/pdp/libman-wonder-hard-surface-reusable-wringer-mop-1422217p.html#srp
"Meguiars Hot Shine Tire Shine Spray, 425-g",22.99,20.69,10.0,car-care-accessories,039-0705-4,4.3,https://www.canadiantire.ca/en/pdp/meguiar-s-hot-shine-tire-shine-spray-425-g-0390705p.html#srp
"MASTER Chef Round Pizza Pan, 13-in",15.99,7.99,50.0,kitchen,142-5165-0,4.1,https://www.canadiantire.ca/en/pdp/master-chef-round-pizza-pan-13-in-1425165p.html#srp
Yardworks Colour Shears,24.99,17.49,30.0,outdoor-tools,059-6638-0,4.2,https://www.canadiantire.ca/en/pdp/yardworks-colour-shears-0596638p.html#srp
"Mastercraft 35 Lumens Tactical CREE Flashlights with 3 Light Modes, Batteries Included, Black, 2-pk",34.99,27.99,20.0,hardware,065-3056-6,4.2,https://www.canadiantire.ca/en/pdp/mastercraft-35-lumens-tactical-cree-flashlights-with-3-light-modes-batteries-included-black-2-pk-0653056p.html#srp
"Thermos® Vacuum Stainless Steel Bottle with Leakproof Lid, 1-L",37.99,29.99,21.0,kitchen,042-3424-4,4.5,https://www.canadiantire.ca/en/pdp/thermos-vacuum-stainless-steel-bottle-with-leakproof-lid-1-l-0423424p.html#srp
Libman Freedom Multi-Surface Reusable Microfibre Spray Mop,34.99,27.99,20.0,cleaning,142-2216-8,4.1,https://www.canadiantire.ca/en/pdp/libman-freedom-multi-surface-reusable-microfibre-spray-mop-1422216p.html#srp
"Lagostina Ticino Wok Stir Fry Pan, Non-Stick, Dishwasher & Oven Safe, 28-cm",99.99,29.99,70.0,kitchen,042-0247-4,4.5,https://www.canadiantire.ca/en/pdp/lagostina-ticino-wok-stir-fry-pan-non-stick-dishwasher-oven-safe-28-cm-0420247p.html#srp
"Greenies Original Large Oral Care Dental Dog Treats, 340-g",19.99,17.99,10.0,pet-care,142-5665-0,4.5,https://www.canadiantire.ca/en/pdp/greenies-original-large-oral-care-dental-dog-treats-340-g-1425665p.html#srp
"type A Ease 5-Shelf Hanging Closet Organizer, Grey",31.49,24.99,21.0,home-organization,068-7162-2,4.6,https://www.canadiantire.ca/en/pdp/type-a-ease-5-shelf-hanging-closet-organizer-grey-0687162p.html#srp
type A Cleaning Caddy,11.99,8.39,30.0,cleaning,142-6809-4,5.0,https://www.canadiantire.ca/en/pdp/type-a-cleaning-caddy-1426809p.html#srp
"Tide Plus 4 in 1 Downy Laundry Detergent Pods, April Fresh Scent, 61-pk",25.99,24.99,4.0,home-essentials,153-1581-6,4.7,https://www.canadiantire.ca/en/pdp/tide-plus-4-in-1-downy-laundry-detergent-pods-april-fresh-scent-61-pk-1531581p.html#srp
"Meguiars Hot Shine Tire Shine Spray, 709-mL",17.99,16.19,10.0,car-care-accessories,039-0722-2,4.5,https://www.canadiantire.ca/en/pdp/meguiar-s-hot-shine-tire-shine-spray-709-ml-0390722p.html#srp
"Duracell Coppertop 16-pk AA Alkaline Batteries, Long Lasting, All Purpose",20.99,15.49,26.0,hardware,065-0800-2,4.6,https://www.canadiantire.ca/en/pdp/duracell-coppertop-16-pk-aa-alkaline-batteries-long-lasting-all-purpose-0650800p.html#srp
"Starfrit Digital LCD Display Glass Bathroom Scale/Weight Scale with Backlight, White",37.99,19.99,47.0,home-decor,063-6241-0,4.2,https://www.canadiantire.ca/en/pdp/starfrit-digital-lcd-display-glass-bathroom-scale-weight-scale-with-backlight-white-0636241p.html#srp
"Spray Nine Heavy-Duty Bio-Degradable Car Cleaner & Disinfectant, Assorted Volume",20.99,,,car-care-accessories,039-0407X,4.9,https://www.canadiantire.ca/en/pdp/spray-nine-heavy-duty-bio-degradable-car-cleaner-disinfectant-assorted-volume-0390467p.html#srp
"type A Reusable Sponge Cloths, 4-pk",14.99,10.49,30.0,cleaning,142-6804-4,4.9,https://www.canadiantire.ca/en/pdp/type-a-reusable-sponge-cloths-4-pk-1426804p.html#srp
Outbound Accessory Hot Pot for Portable Butane Grill,46.99,32.49,31.0,camping,076-6110-2,4.3,https://www.canadiantire.ca/en/pdp/outbound-accessory-hot-pot-for-portable-butane-grill-0766110p.html#srp
"Heritage Freestanding Countertop Can Opener with Extra Wide Base, Black",29.99,19.99,33.0,kitchen,043-0949-2,4.1,https://www.canadiantire.ca/en/pdp/heritage-freestanding-countertop-can-opener-with-extra-wide-base-black-0430949p.html#srp
"Heritage The Rock Copper Non-Stick Saucepan, Dishwasher & Oven Safe, 2-qt",84.99,24.99,71.0,kitchen,142-6337-6,4.2,https://www.canadiantire.ca/en/pdp/heritage-the-rock-copper-non-stick-saucepan-dishwasher-oven-safe-2-qt-1426337p.html#srp
"Pine-Sol Spring Blossom Multi-Surface Cleaner and Deodorizer, 1.4-L",6.49,5.84,10.0,cleaning,153-0512-8,4.1,https://www.canadiantire.ca/en/pdp/pine-sol-spring-blossom-multi-surface-cleaner-and-deodorizer-1-4-l-1530512p.html#srp
"Heritage The Rock Copper Non-Stick Saucepan, Dishwasher & Oven Safe, 5-qt",119.99,34.99,71.0,kitchen,142-6338-4,4.0,https://www.canadiantire.ca/en/pdp/heritage-the-rock-copper-non-stick-saucepan-dishwasher-oven-safe-5-qt-1426338p.html#srp
Bluehive 120W Cup Holder Power Inverter,39.99,24.99,38.0,car-care-accessories,011-2112-6,3.9,https://www.canadiantire.ca/en/pdp/bluehive-120w-cup-holder-power-inverter-0112112p.html#srp
"Starfrit Balance Digital LCD Display, Wide Electronic Glass Bathroom Scale/Weight Scale, White",59.99,29.99,50.0,home-decor,063-8751-4,4.0,https://www.canadiantire.ca/en/pdp/starfrit-balance-digital-lcd-display-wide-electronic-glass-bathroom-scale-weight-scale-white-0638751p.html#srp
"Scrubbing Bubbles Toilet Cleaning Gel, Septic System Safe, 6 Gel Discs",6.49,5.84,10.0,cleaning,053-1462-8,4.2,https://www.canadiantire.ca/en/pdp/scrubbing-bubbles-toilet-cleaning-gel-septic-system-safe-6-gel-discs-0531462p.html#srp
"Hefty® ULTRA STRONG™ Tall 50L Blue Recycling Bags with Drawstring & ARM & HAMMER™, 28-pk",7.49,5.99,20.0,cleaning,142-6717-2,4.8,https://www.canadiantire.ca/en/pdp/hefty-ultra-strong-tall-50l-blue-recycling-bags-with-drawstring-arm-hammer-28-pk-1426717p.html#srp
"Purina Fancy Feast® Pate Chicken Feast Wet Cat Food, Assorted Flavours, 85-g",0.99,0.9,9.0,pet-care,042-7794X,4.7,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-pate-chicken-feast-wet-cat-food-assorted-flavours-85-g-0427794p.html#srp
"Mastercraft 250 Lumens Waterproof Aluminum LED Handheld Flashlight, Batteries Included, Black",16.99,13.49,21.0,hardware,065-3097-8,4.0,https://www.canadiantire.ca/en/pdp/mastercraft-250-lumens-waterproof-aluminum-led-handheld-flashlight-batteries-included-black-0653097p.html#srp
"type A All-Purpose Microfibre Cloths, 8-pk",16.99,11.89,30.0,cleaning,142-6810-8,4.6,https://www.canadiantire.ca/en/pdp/type-a-all-purpose-microfibre-cloths-8-pk-1426810p.html#srp
"Febreze Antibacterial Fabric Freshener Spray, Fresh Scent, 500-mL",5.49,4.94,10.0,home-essentials,153-1434-8,4.7,https://www.canadiantire.ca/en/pdp/febreze-antibacterial-fabric-freshener-spray-fresh-scent-500-ml-1531434p.html#srp
"Meguiars Hot Rims Chrome Wheel/Rim Cleaner Spray, 709-mL",19.99,17.99,10.0,car-care-accessories,039-0494-4,4.8,https://www.canadiantire.ca/en/pdp/meguiar-s-hot-rims-chrome-wheel-rim-cleaner-spray-709-ml-0390494p.html#srp
"SIMONIZ Platinum Tire Shine Aerosol, 400-g",13.99,11.83,15.0,car-care-accessories,039-0575-2,4.3,https://www.canadiantire.ca/en/pdp/simoniz-platinum-tire-shine-aerosol-400-g-0390575p.html#srp
"Meguiars Ultimate Paste Wax, 226-g",44.99,40.49,10.0,car-care-accessories,039-2747-2,4.7,https://www.canadiantire.ca/en/pdp/meguiar-s-ultimate-paste-wax-226-g-0392747p.html#srp
"Meguiars Natural Shine Protectant Spray, 473-mL",18.99,17.09,10.0,car-care-accessories,039-2791-4,4.6,https://www.canadiantire.ca/en/pdp/meguiar-s-natural-shine-protectant-spray-473-ml-0392791p.html#srp
Libman Tornado Spin Mop System,51.99,41.59,20.0,cleaning,142-6816-6,4.7,https://www.canadiantire.ca/en/pdp/libman-tornado-spin-mop-system-1426816p.html#srp
"Whiskas TemPtations Seafood Medley Flavour Classic Cat Treats, 350-g",5.99,5.39,10.0,pet-care,142-1189-8,4.7,https://www.canadiantire.ca/en/pdp/whiskas-temptations-seafood-medley-flavour-classic-cat-treats-350-g-1421189p.html#srp
"Golfgreen All Purpose Grass Seed, 1-kg",17.99,12.59,30.0,gardening,159-0175-8,4.1,https://www.canadiantire.ca/en/pdp/golfgreen-all-purpose-grass-seed-1-kg-1590175p.html#srp
"FRANK BBQ Potato Chips, 200-g",2.79,2.29,18.0,food-drink,053-4930-6,4.4,https://www.canadiantire.ca/en/pdp/frank-bbq-potato-chips-200-g-0534930p.html#srp
"Meguiars Gold Class Carnauba Plus Premium Paste Wax, 311-g",29.99,26.99,10.0,car-care-accessories,039-2862-6,4.6,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-carnauba-plus-premium-paste-wax-311-g-0392862p.html#srp
"Green Gobbler Drain Clog Dissolver and Cleaner, Biodegradeable, 2 x 458-ml",18.99,17.09,10.0,cleaning,153-1528-6,3.9,https://www.canadiantire.ca/en/pdp/green-gobbler-drain-clog-dissolver-and-cleaner-biodegradeable-2-x-458-ml-1531528p.html#srp
"MASTER Chef Loaf Pan, 9-in",13.99,6.99,50.0,kitchen,142-5164-2,4.8,https://www.canadiantire.ca/en/pdp/master-chef-loaf-pan-9-in-1425164p.html#srp
"Purina® Tidy Cats® Lightweight 24/7 Performance Multi-Cat 24/7 Performance Cat Litter, 5.44-kg",24.99,22.49,10.0,pet-care,142-5652-0,4.0,https://www.canadiantire.ca/en/pdp/purina-tidy-cats-lightweight-24-7-performance-multi-cat-24-7-performance-cat-litter-5-44-kg-1425652p.html#srp
"Febreze Noticeables Refill, Gain Original, 2-pk",11.99,9.89,18.0,cleaning,053-3145-2,4.6,https://www.canadiantire.ca/en/pdp/febreze-noticeables-refill-gain-original-2-pk-0533145p.html#srp
"Hefty® ULTRA STRONG™ Tall 50L Clear Multipurpose Bags with Drawstring & ARM & HAMMER™, 28-pk",7.49,5.99,20.0,cleaning,142-6716-4,4.7,https://www.canadiantire.ca/en/pdp/hefty-ultra-strong-tall-50l-clear-multipurpose-bags-with-drawstring-arm-hammer-28-pk-1426716p.html#srp
"Golfgreen Premium 100% Cedar Mulch, Black, 42.5-L",6.99,4.99,29.0,gardening,159-0213-8,4.3,https://www.canadiantire.ca/en/pdp/golfgreen-premium-100-cedar-mulch-black-42-5-l-1590213p.html#srp
"MAXIMUM 5-in-1 Heavy Duty 8-18 Gauge Wire Stripper, Colour Coded Tips, 8-in",29.99,19.99,33.0,tools,058-9772-2,4.8,https://www.canadiantire.ca/en/pdp/maximum-5-in-1-heavy-duty-8-18-gauge-wire-stripper-colour-coded-tips-8-in-0589772p.html#srp
"Golfgreen Shade Grass Seed, 1-kg",17.99,12.59,30.0,gardening,159-0178-2,3.7,https://www.canadiantire.ca/en/pdp/golfgreen-shade-grass-seed-1-kg-1590178p.html#srp
"NOMA PAR20 E26 Base Dimmable LED Flood Light Bulbs, 3000K, 500 Lumens, Warm White, 50W, 3-pk",31.99,9.59,70.0,electrical,052-2386-6,4.0,https://www.canadiantire.ca/en/pdp/noma-par20-e26-base-dimmable-led-flood-light-bulbs-3000k-500-lumens-warm-white-50w-3-pk-0522386p.html#srp
"Rubbermaid Take Alongs Square Plastic Food Storage Container, 686-mL, 8-pk",7.99,6.39,20.0,home-essentials,153-1231-0,4.7,https://www.canadiantire.ca/en/pdp/rubbermaid-take-alongs-square-plastic-food-storage-container-686-ml-8-pk-1531231p.html#srp
"Febreze Small Spaces Air Freshener, Assorted Scents, 2-pk, 15-mL",7.49,6.74,10.0,cleaning,153-1067X,4.5,https://www.canadiantire.ca/en/pdp/febreze-small-spaces-air-freshener-assorted-scents-2-pk-15-ml-1531067p.html#srp
"Meguiars Hot Shine Foam Tire Cleaner Spray, 538-g",17.99,16.19,10.0,car-care-accessories,039-2900-6,4.4,https://www.canadiantire.ca/en/pdp/meguiar-s-hot-shine-foam-tire-cleaner-spray-538-g-0392900p.html#srp
"Starfrit Balance Electronic Glass Bathroom Scale/Weight Scale, Silver",37.99,21.99,42.0,home-decor,063-8725-8,3.7,https://www.canadiantire.ca/en/pdp/starfrit-balance-electronic-glass-bathroom-scale-weight-scale-silver-0638725p.html#srp
"Febreze NOTICEables Refill, 2-pk",11.99,10.79,10.0,cleaning,053-1129X,4.6,https://www.canadiantire.ca/en/pdp/febreze-noticeables-refill-2-pk-0532721p.html#srp
"FRANK Dill Pickle Potato Chips, 200-g",2.79,2.29,18.0,food-drink,153-2154-8,4.1,https://www.canadiantire.ca/en/pdp/frank-dill-pickle-potato-chips-200-g-1532154p.html#srp
"Meguiars Gold Class Car Wash Shampoo & Conditioner, 1.89-L",23.99,21.59,10.0,car-care-accessories,039-4513-6,4.7,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-car-wash-shampoo-conditioner-1-89-l-0394513p.html#srp
Igloo MaxCold VOYAGER Evergreen Snapdown 36 LF Cam Backpack; 36-Can Capacity,71.99,49.99,31.0,camping,085-2191-0,4.3,https://www.canadiantire.ca/en/pdp/igloo-maxcold-voyager-evergreen-snapdown-36-lf-cam-backpack-36-can-capacity-0852191p.html#srp
"Liquid-Plumr Pro Strength Hair Clog Remover, 473-mL",7.49,6.74,10.0,cleaning,053-3109-0,4.6,https://www.canadiantire.ca/en/pdp/liquid-plumr-pro-strength-hair-clog-remover-473-ml-0533109p.html#srp
"Lucas Oil High Performance Motorcycle Oil SAE, 946-mL",14.99,12.74,15.0,auto-maintenance,028-1831-2,4.7,https://www.canadiantire.ca/en/pdp/lucas-oil-high-performance-motorcycle-oil-sae-946-ml-0281831p.html#srp
"Rubbermaid Take Alongs Rectangle Plastic Food Storage Container, 946-mL, 6-pk",7.99,6.39,20.0,home-essentials,153-1233-6,4.6,https://www.canadiantire.ca/en/pdp/rubbermaid-take-alongs-rectangle-plastic-food-storage-container-946-ml-6-pk-1531233p.html#srp
"Affresh Washing Machine Cleaner Tabs, Fresh Scent, 120-g, 3-pk",10.49,9.44,10.0,home-essentials,053-1519-6,4.5,https://www.canadiantire.ca/en/pdp/affresh-washing-machine-cleaner-tabs-fresh-scent-120-g-3-pk-0531519p.html#srp
"Vida by PADERNO Everyday Series Non-Stick Frying Pan, PFOA-Free, Oven Safe, Black",84.99,19.99,76.0,kitchen,142-6307X,4.4,https://www.canadiantire.ca/en/pdp/vida-by-paderno-everyday-series-non-stick-frying-pan-pfoa-free-oven-safe-black-1426307p.html#srp
"Heritage Commercial Aluminum Stock Pot, Oven Safe, 10qt",129.99,49.99,62.0,kitchen,142-8305-0,3.8,https://www.canadiantire.ca/en/pdp/heritage-commercial-aluminum-stock-pot-oven-safe-10qt-1428305p.html#srp
"Moto Master Type F Automatic Transmission Fluid/ATF, 946-mL",11.99,10.79,10.0,auto-maintenance,028-1512-2,4.5,https://www.canadiantire.ca/en/pdp/moto-master-type-f-automatic-transmission-fluid-atf-946-ml-0281512p.html#srp
"Mastercraft 600 Lumens Durable Foldable Utility Work Light, Batteries Included, Black",36.99,29.49,20.0,hardware,065-1748-2,4.6,https://www.canadiantire.ca/en/pdp/mastercraft-600-lumens-durable-foldable-utility-work-light-batteries-included-black-0651748p.html#srp
"FRANK Poutine Ripple Chips, 200-g",2.79,2.29,18.0,food-drink,153-4114-2,4.0,https://www.canadiantire.ca/en/pdp/frank-poutine-ripple-chips-200-g-1534114p.html#srp
