Product Name,Original Price,Sale Price,Percentage Off,Product Category,Product Code,Rating,Link
Bissell Little Green ProHeat® Pet Portable Carpet & Upholstery Deep Cleaner,169.99,109.99,35.0,cleaning,043-6962-2,4.1,https://www.canadiantire.ca/en/pdp/bissell-little-green-proheat-pet-portable-carpet-upholstery-deep-cleaner-0436962p.html#srp
"Stanley Professional Grade Black Chrome Socket Set, 183-pc, SAE/Metric",499.99,129.99,74.0,tools,058-9287-8,4.5,https://www.canadiantire.ca/en/pdp/stanley-professional-grade-black-chrome-socket-set-183-pc-sae-metric-0589287p.html#srp
"Woods Outdoor Collapsible Folding Utility Standard Wagon w/ Carry Bag, 150 lb Capacity, Black",159.99,119.99,25.0,camping,076-5541-2,4.5,https://www.canadiantire.ca/en/pdp/woods-outdoor-collapsible-folding-utility-standard-wagon-w-carry-bag-150-lb-capacity-black-0765541p.html#srp
"Champion 3650/4550 Watt Portable Generator, RV Ready",799.99,499.99,38.0,outdoor-tools,055-0370-8,4.8,https://www.canadiantire.ca/en/pdp/champion-3650-4550-watt-portable-generator-rv-ready-0550370p.html#srp
"type A Transparent Storage Box with Lid and Snap-In Wheels, 80-L",24.99,12.49,50.0,home-organization,142-1282-4,4.1,https://www.canadiantire.ca/en/pdp/type-a-transparent-storage-box-with-lid-and-snap-in-wheels-80-l-1421282p.html#srp
"Outbound 3-Piece Hardside Spinner Wheel Travel Luggage Suitcase Set, Assorted",459.99,159.99,65.0,camping,076-0860-2,3.6,https://www.canadiantire.ca/en/pdp/outbound-3-piece-hardside-spinner-wheel-travel-luggage-suitcase-set-assorted-0760860p.html#srp
"type A Restore Stackable Storage Box with Lid, 68-L, Red",15.99,7.99,50.0,home-organization,142-4911-0,4.0,https://www.canadiantire.ca/en/pdp/type-a-restore-stackable-storage-box-with-lid-68-l-red-1424911p.html#srp
"Mastercraft Grade 1A Aluminum Multi-Task Ladder, 21-ft, 300-lb",449.99,219.99,51.0,hardware,061-1056-6,4.5,https://www.canadiantire.ca/en/pdp/mastercraft-grade-1a-aluminum-multi-task-ladder-21-ft-300-lb-0611056p.html#srp
"FoodSaver® Vacuum Sealer w/ Roll Storage, Easy Storage, Satin",204.99,69.99,66.0,kitchen,043-0780-0,4.1,https://www.canadiantire.ca/en/pdp/foodsaver-vacuum-sealer-w-roll-storage-easy-storage-satin-0430780p.html#srp
"JumpTek Outdoor Round Trampoline with Safety Enclosure,12-ft",479.99,299.99,38.0,backyard-fun,084-0211-8,4.1,https://www.canadiantire.ca/en/pdp/jumptek-outdoor-round-trampoline-with-safety-enclosure-12-ft-0840211p.html#srp
MASTER Chef Portable Tabletop Single-Burner Propane Gas BBQ Grill with Folding Legs,89.99,69.99,22.0,backyard-living,085-3602-8,3.8,https://www.canadiantire.ca/en/pdp/master-chef-portable-tabletop-single-burner-propane-gas-bbq-grill-with-folding-legs-0853602p.html#srp
"Honeywell TurboForce®Tilt-Head Portable Air Circulator Table/Desk Fan, 3-Speed, Black, 7-in",29.99,21.99,27.0,home-environment,043-5622-8,4.2,https://www.canadiantire.ca/en/pdp/honeywell-turboforce-tilt-head-portable-air-circulator-table-desk-fan-3-speed-black-7-in-0435622p.html#srp
"Pelican Magna 100 Packaged 1-Person Kayak with Paddle, Lime, 10-ft",599.99,499.99,17.0,seasonal-recreation,079-8599-2,4.7,https://www.canadiantire.ca/en/pdp/pelican-magna-100-packaged-1-person-kayak-with-paddle-lime-10-ft-0798599p.html#srp
"Lagostina 3-Ply Commercial Clad Stainless Steel Cookware Set & Oven Safe, 12-pc",1249.99,249.99,80.0,kitchen,142-2407-4,4.2,https://www.canadiantire.ca/en/pdp/lagostina-3-ply-commercial-clad-stainless-steel-cookware-set-oven-safe-12-pc-1422407p.html#srp
"Bestway Rectangular Inflatable Family Wading Pool, 8 1/2-ft x 5.8-ft x 20-in",54.99,39.99,27.0,backyard-fun,081-3439-6,3.4,https://www.canadiantire.ca/en/pdp/bestway-rectangular-inflatable-family-wading-pool-8-1-2-ft-x-5-8-ft-x-20-in-0813439p.html#srp
"Pelican Summit 100X Sit-in 1-Person Kayak, Fireman Red/White, 10-ft",549.99,449.99,18.0,seasonal-recreation,079-8279-4,4.5,https://www.canadiantire.ca/en/pdp/pelican-summit-100x-sit-in-1-person-kayak-fireman-red-white-10-ft-0798279p.html#srp
Simoniz 1900 PSI 1.4 GPM Corded Cold Water Wheeled Brushed Electric Pressure Washer w/ Foam Blaster,339.99,229.99,32.0,car-care-accessories,039-8070-4,3.7,https://www.canadiantire.ca/en/pdp/simoniz-1900-psi-1-4-gpm-corded-cold-water-wheeled-brushed-electric-pressure-washer-w-foam-blaster-0398070p.html#srp
"Outbound 3-Season, 6-Person Long Camping Dome Tent w/ Rain Fly, Gear Loft & Carry Bag",259.99,154.99,40.0,camping,076-5451-6,3.9,https://www.canadiantire.ca/en/pdp/outbound-3-season-6-person-long-camping-dome-tent-w-rain-fly-gear-loft-carry-bag-0765451p.html#srp
"Mastercraft 8-Gallon Oil-Free Portable Air Compressor, 135 PSI, 1.5HP",399.99,199.99,50.0,tools,058-9316-0,4.2,https://www.canadiantire.ca/en/pdp/mastercraft-8-gallon-oil-free-portable-air-compressor-135-psi-1-5hp-0589316p.html#srp
"NOMA 100 Watt, 12V Crystalline Solar Panel Kit with Stand and Charge Controller",399.99,199.99,50.0,outdoor-tools,011-2514-0,4.2,https://www.canadiantire.ca/en/pdp/noma-100-watt-12v-crystalline-solar-panel-kit-with-stand-and-charge-controller-0112514p.html#srp
"Graco 4Ever 4-in-1 Child Car Seat, Camelot",499.99,379.99,24.0,car-care-accessories,046-3948-0,4.8,https://www.canadiantire.ca/en/pdp/graco-4ever-4-in-1-child-car-seat-camelot-0463948p.html#srp
"DEWALT DCB205 20V MAX XR Lithium-Ion 5.0Ah Battery Pack with LED Fuel Gauge, 2-pk",299.99,199.99,33.0,tools,054-2448-6,4.6,https://www.canadiantire.ca/en/pdp/dewalt-dcb205-20v-max-xr-lithium-ion-5-0ah-battery-pack-with-led-fuel-gauge-2-pk-0542448p.html#srp
"For Living Ergonomic Ventilated Memory Foam Pillow with Coolmax Cover, Standard, 25-in x 16-in",79.99,24.99,69.0,home-decor,046-6873-8,4.1,https://www.canadiantire.ca/en/pdp/for-living-ergonomic-ventilated-memory-foam-pillow-with-coolmax-cover-standard-25-in-x-16-in-0466873p.html#srp
"iRobot® Roomba® 671 Robot Vacuum – Self Charging, Wi-Fi Connected, Good for Pet Hair",439.99,289.99,34.0,cleaning,043-8275-6,4.0,https://www.canadiantire.ca/en/pdp/irobot-roomba-671-robot-vacuum-self-charging-wi-fi-connected-good-for-pet-hair-0438275p.html#srp
"iRobot® Roomba® 671 Robot Vacuum – Self Charging, Wi-Fi Connected, Good for Pet Hair",439.99,289.99,34.0,cleaning,043-8275-6,4.0,https://www.canadiantire.ca/en/pdp/irobot-roomba-671-robot-vacuum-self-charging-wi-fi-connected-good-for-pet-hair-0438275p.html#srp
"Mobil 1™ Advanced Fuel Economy 0W20 Synthetic Engine/Motor Oil, 4.73-L",65.99,35.99,45.0,auto-maintenance,028-9453-4,4.7,https://www.canadiantire.ca/en/pdp/mobil-1-advanced-fuel-economy-0w20-synthetic-engine-motor-oil-4-73-l-0289453p.html#srp
"Woods Reign Instant 2-Door Screen House, 12-ft x 12-ft",299.99,224.99,25.0,camping,076-5515-6,3.3,https://www.canadiantire.ca/en/pdp/woods-reign-instant-2-door-screen-house-12-ft-x-12-ft-0765515p.html#srp
"Whirlpool WHES40 40,000-Grain Water Softener, Grey",849.99,699.99,18.0,plumbing,062-1005-6,4.5,https://www.canadiantire.ca/en/pdp/whirlpool-whes40-40-000-grain-water-softener-grey-0621005p.html#srp
Outbound Queen Double-High Inflatable Air Mattress/Airbed w/ Built-In 120V Pump & Pillow,149.99,89.99,40.0,camping,076-5570-2,3.1,https://www.canadiantire.ca/en/pdp/outbound-queen-double-high-inflatable-air-mattress-airbed-w-built-in-120v-pump-pillow-0765570p.html#srp
"Nespresso Pixie Espresso Machine with Aeroccino Milk Frother, Silver",299.99,149.99,50.0,kitchen,043-2793-8,4.7,https://www.canadiantire.ca/en/pdp/nespresso-pixie-espresso-machine-with-aeroccino-milk-frother-silver-0432793p.html#srp
Yardworks 100876 25-Ton 224cc Gas-Powered Log Splitter,1799.99,1299.99,28.0,outdoor-tools,060-0550-6,4.5,https://www.canadiantire.ca/en/pdp/yardworks-100876-25-ton-224cc-gas-powered-log-splitter-0600550p.html#srp
"Quaker State 5W30 Synthetic-Blend Engine/Motor Oil, 5-L",50.99,27.99,45.0,auto-maintenance,028-9004-4,4.7,https://www.canadiantire.ca/en/pdp/quaker-state-5w30-synthetic-blend-engine-motor-oil-5-l-0289004p.html#srp
"Mobil 1™ 5W20 Synthetic Engine/Motor Oil, 4.73-L",65.99,35.99,45.0,auto-maintenance,028-9452-6,4.7,https://www.canadiantire.ca/en/pdp/mobil-1-5w20-synthetic-engine-motor-oil-4-73-l-0289452p.html#srp
"Shell Rotella® T6 Extreme Temperature Assorted-Viscosity Heavy-Duty Synthetic Diesel Engine/Motor Oil, 5-L",64.99,54.99,15.0,auto-maintenance,028-7935-0,4.8,https://www.canadiantire.ca/en/pdp/shell-rotella-t6-extreme-temperature-assorted-viscosity-heavy-duty-synthetic-diesel-engine-motor-oil-5-l-0287935p.html#srp
"Quaker State 5W20 Synthetic-Blend Engine/Motor Oil, 5-L",50.99,27.99,45.0,auto-maintenance,028-9016-6,4.7,https://www.canadiantire.ca/en/pdp/quaker-state-5w20-synthetic-blend-engine-motor-oil-5-l-0289016p.html#srp
"RCA RTRU5528 Roku 4K UHD Smart TV, 55-in",379.99,,,electronics,499-0118-6,2.6,https://www.canadiantire.ca/en/pdp/rca-rtru5528-roku-4k-uhd-smart-tv-55-in-4990118p.html#srp
"Certified 20V Cordless Line Grass Trimmer, 12-in",129.99,79.99,38.0,outdoor-tools,060-6106-0,2.7,https://www.canadiantire.ca/en/pdp/certified-20v-cordless-line-grass-trimmer-12-in-0606106p.html#srp
NOMA iQ 50 Pint 2-Speed ENERGY STAR® Most Efficient Dehumidifier,379.99,279.99,26.0,home-environment,043-8820-8,3.5,https://www.canadiantire.ca/en/pdp/noma-iq-50-pint-2-speed-energy-star-most-efficient-dehumidifier-0438820p.html#srp
Thule Convoy XT Large Rooftop Cargo Box,899.99,674.99,25.0,automotive-outdoor-adventure,040-1590-2,5.0,https://www.canadiantire.ca/en/pdp/thule-convoy-xt-large-rooftop-cargo-box-0401590p.html#srp
Napier Backroadz Truck Tent,229.99,179.99,22.0,light-auto-parts,034-0183X,4.3,https://www.canadiantire.ca/en/pdp/napier-backroadz-truck-tent-0340183p.html#srp
Outbound Premium Oversized Portable Folding Camping Quad Chair w/ Cup Holder,39.99,23.99,40.0,camping,076-5941-0,4.3,https://www.canadiantire.ca/en/pdp/outbound-premium-oversized-portable-folding-camping-quad-chair-w-cup-holder-0765941p.html#srp
"Certified 5-Shelf Resin/ Plastic Storage Rack/ Shelving Unit, 36 x 24 x 72-in",79.99,54.99,31.0,tools,068-0223-0,4.4,https://www.canadiantire.ca/en/pdp/certified-5-shelf-resin-plastic-storage-rack-shelving-unit-36-x-24-x-72-in-0680223p.html#srp
"Rawlings Playmaker H-Web Baseball Glove, Black, Regular, 12-in",64.99,51.99,20.0,team-sports-and-golf,080-1045-6,4.2,https://www.canadiantire.ca/en/pdp/rawlings-playmaker-h-web-baseball-glove-black-regular-12-in-0801045p.html#srp
"Mastervac AT18115P 4.0 Peak HP Poly Wet/Dry Shop Vacuum with Hose and Accessories, 18.9-L",89.99,59.99,33.0,tools,054-0359-0,4.1,https://www.canadiantire.ca/en/pdp/mastervac-at18115p-4-0-peak-hp-poly-wet-dry-shop-vacuum-with-hose-and-accessories-18-9-l-0540359p.html#srp
"Mastercraft CSA Grade 1 Aluminum Multi-Task Ladder, 17-ft, 250-lb",339.99,189.99,44.0,hardware,061-3014-4,4.8,https://www.canadiantire.ca/en/pdp/mastercraft-csa-grade-1-aluminum-multi-task-ladder-17-ft-250-lb-0613014p.html#srp
"Rust-Oleum Epoxy Shield Asphalt Driveway Sealer Plus, 1000 sq. ft Coverage, Black, 17-L",63.99,49.99,22.0,paint,049-2515-0,4.0,https://www.canadiantire.ca/en/pdp/rust-oleum-epoxy-shield-asphalt-driveway-sealer-plus-1000-sq-ft-coverage-black-17-l-0492515p.html#srp
"Rhino Ramos Heavy-Duty Vehicle Maintenance Ramps, 16,000lbs, 1-Pair",149.99,119.99,20.0,auto-maintenance,009-1519-4,4.3,https://www.canadiantire.ca/en/pdp/rhino-ramos-heavy-duty-vehicle-maintenance-ramps-16-000lbs-1-pair-0091519p.html#srp
"Thermacell Patio Shield Mosquito Repellent Halo Mini, Black",36.99,31.99,14.0,gardening,059-1290-4,4.1,https://www.canadiantire.ca/en/pdp/thermacell-patio-shield-mosquito-repellent-halo-mini-black-0591290p.html#srp
"Thermacell Patio Shield Mosquito Repellent Halo Mini, Blue",36.99,31.99,14.0,gardening,059-1195-2,4.0,https://www.canadiantire.ca/en/pdp/thermacell-patio-shield-mosquito-repellent-halo-mini-blue-0591195p.html#srp
"Panasonic NN-SG458S Countertop Microwave, 0.9-cu.ft., Black & Stainless Steel",169.99,149.99,12.0,kitchen,043-1024-6,4.1,https://www.canadiantire.ca/en/pdp/panasonic-nn-sg458s-countertop-microwave-0-9-cu-ft-black-stainless-steel-0431024p.html#srp
"Coleman QuickPump 120V Electric Air Pump w/ 6-Ft Cord, Inflates/Deflates Airbeds & Toys",59.99,47.99,20.0,camping,076-0214-2,4.4,https://www.canadiantire.ca/en/pdp/coleman-quickpump-120v-electric-air-pump-w-6-ft-cord-inflates-deflates-airbeds-toys-0760214p.html#srp
"Coleman Instant 2-Door Screen House/Canopy Tent/Gazebo Camping Shelter, 15-ft x 13-ft",324.99,199.99,38.0,camping,076-5136-8,4.0,https://www.canadiantire.ca/en/pdp/coleman-instant-2-door-screen-house-canopy-tent-gazebo-camping-shelter-15-ft-x-13-ft-0765136p.html#srp
"For Living Reversible 5-Blade 3-Speed Ceiling Fan with Lighting, 42-in, Black/Walnut",99.99,79.99,20.0,home-decor,052-9336-4,3.5,https://www.canadiantire.ca/en/pdp/for-living-reversible-5-blade-3-speed-ceiling-fan-with-lighting-42-in-black-walnut-0529336p.html#srp
"For Living 5-ft Portable Plastic and Metal Folding Table with Handle, Black",74.99,59.99,20.0,home-decor,068-7900-6,4.6,https://www.canadiantire.ca/en/pdp/for-living-5-ft-portable-plastic-and-metal-folding-table-with-handle-black-0687900p.html#srp
"type A Ease 5-Shelf Hanging Closet Organizer, Grey",31.49,24.99,21.0,home-organization,068-7162-2,4.6,https://www.canadiantire.ca/en/pdp/type-a-ease-5-shelf-hanging-closet-organizer-grey-0687162p.html#srp
"type A Ease 8-Shelf Hanging Closet Organizer, Grey",31.49,24.99,21.0,home-organization,068-7163-0,4.8,https://www.canadiantire.ca/en/pdp/type-a-ease-8-shelf-hanging-closet-organizer-grey-0687163p.html#srp
BISSELL® PowerFresh® Pet Pro 3-in-1 Hard Floor Steam Mop,299.99,149.99,50.0,cleaning,043-9404-4,4.4,https://www.canadiantire.ca/en/pdp/bissell-powerfresh-pet-pro-3-in-1-hard-floor-steam-mop-0439404p.html#srp
"type A Stackable Storage Box with Lid and Wheels, 80-L, Grey",19.99,11.49,43.0,home-organization,142-2030-8,3.9,https://www.canadiantire.ca/en/pdp/type-a-stackable-storage-box-with-lid-and-wheels-80-l-grey-1422030p.html#srp
"Mastercraft Rolling Tools Storage Cabinet w/ 5 Drawers, Deep Red, 24-in",449.99,229.99,49.0,tools,058-0927-0,3.8,https://www.canadiantire.ca/en/pdp/mastercraft-rolling-tools-storage-cabinet-w-5-drawers-deep-red-24-in-0580927p.html#srp
Miele Classic C1 Lightweight Hard Floor Canister Vacuum Cleaner,599.99,399.99,33.0,cleaning,043-8400-8,4.8,https://www.canadiantire.ca/en/pdp/miele-classic-c1-lightweight-hard-floor-canister-vacuum-cleaner-0438400p.html#srp
"Raleigh Sprint Road Bike, 700C, Sand/Black",779.99,679.99,13.0,cycling,071-1952-8,3.9,https://www.canadiantire.ca/en/pdp/raleigh-sprint-road-bike-700c-sand-black-0711952p.html#srp
"Supercycle Outlook Dual-Suspension Mountain Bike, 29-in, Grey/Black",429.99,399.99,7.0,cycling,071-1968-2,3.3,https://www.canadiantire.ca/en/pdp/supercycle-outlook-dual-suspension-mountain-bike-29-in-grey-black-0711968p.html#srp
"Raleigh Campus Comfort Bike, 26-in, Light Blue",599.99,499.99,17.0,cycling,071-1961-6,4.0,https://www.canadiantire.ca/en/pdp/raleigh-campus-comfort-bike-26-in-light-blue-0711961p.html#srp
"Supercycle Azalea Womens Comfort Bike, 26-in",399.99,349.99,13.0,cycling,071-1962-4,3.7,https://www.canadiantire.ca/en/pdp/supercycle-azalea-women-s-comfort-bike-26-in-0711962p.html#srp
"Supercycle System Hardtail Mountain Bike, 27.5-in",199.99,,,exercise,399-8531-0,2.2,https://www.canadiantire.ca/en/pdp/supercycle-system-hardtail-mountain-bike-27-5-in-3998531p.html#srp
"Supercycle Outlook Dual-Suspension Mountain Bike, 26-in, Grey/Pink",429.99,399.99,7.0,cycling,071-1966-6,4.2,https://www.canadiantire.ca/en/pdp/supercycle-outlook-dual-suspension-mountain-bike-26-in-grey-pink-0711966p.html#srp
MotoMaster Compact Tire Rack 300-lb,89.99,49.99,44.0,auto-maintenance,009-1538-8,4.6,https://www.canadiantire.ca/en/pdp/motomaster-compact-tire-rack-300-lb-0091538p.html#srp
"Supercycle Big Rig Fat Tire Hardtail Mountain Fat Bike, 26-in, Sand",629.99,529.99,16.0,cycling,071-1977-0,3.5,https://www.canadiantire.ca/en/pdp/supercycle-big-rig-fat-tire-hardtail-mountain-fat-bike-26-in-sand-0711977p.html#srp
"Raleigh Trailblazer Hardtail Mountain Bike, 29-in, Black/Red",629.99,529.99,16.0,cycling,071-1975-4,3.0,https://www.canadiantire.ca/en/pdp/raleigh-trailblazer-hardtail-mountain-bike-29-in-black-red-0711975p.html#srp
"Raleigh Chase Dual-Suspension Mountain Bike, 27.5-in, Blue",699.99,599.99,14.0,cycling,071-1929-6,3.4,https://www.canadiantire.ca/en/pdp/raleigh-chase-dual-suspension-mountain-bike-27-5-in-blue-0711929p.html#srp
"Raleigh Ridge HS Hardtail Mountain Bike, 29-in, Grey",819.99,719.99,12.0,cycling,071-1973-8,4.3,https://www.canadiantire.ca/en/pdp/raleigh-ridge-hs-hardtail-mountain-bike-29-in-grey-0711973p.html#srp
"Raleigh Tracker Dual-Suspension Mountain Bike, 26-in, Plum",759.99,659.99,13.0,cycling,071-1969-0,3.9,https://www.canadiantire.ca/en/pdp/raleigh-tracker-dual-suspension-mountain-bike-26-in-plum-0711969p.html#srp
"Mastercraft Hybrid Stackable Wall-Mountable 39-Drawers+Bins Parts Cabinet, 6x15x19-in",49.99,37.99,24.0,tools,058-4844-2,4.4,https://www.canadiantire.ca/en/pdp/mastercraft-hybrid-stackable-wall-mountable-39-drawers-bins-parts-cabinet-6x15x19-in-0584844p.html#srp
"Raleigh Tracker Dual-Suspension Mountain Bike, 27.5-in, Blue",759.99,659.99,13.0,cycling,071-1970-4,3.9,https://www.canadiantire.ca/en/pdp/raleigh-tracker-dual-suspension-mountain-bike-27-5-in-blue-0711970p.html#srp
"Purina® Tidy Cats® Lightweight Multi-Cat Clumping Cat Litter with Glade® Clear Springs™, 5.44-kg",24.99,22.49,10.0,pet-care,142-5675-6,4.3,https://www.canadiantire.ca/en/pdp/purina-tidy-cats-lightweight-multi-cat-clumping-cat-litter-with-glade-clear-springs-5-44-kg-1425675p.html#srp
"Supercycle Outlook Dual-Suspension Mountain Bike, 27.5-in, Grey/Blue",429.99,399.99,7.0,cycling,071-1967-4,3.6,https://www.canadiantire.ca/en/pdp/supercycle-outlook-dual-suspension-mountain-bike-27-5-in-grey-blue-0711967p.html#srp
"Supercycle Outlook Youth Dual-Suspension Mountain Bike, 24-in, Grey/Green",429.99,399.99,7.0,cycling,071-1965-8,4.0,https://www.canadiantire.ca/en/pdp/supercycle-outlook-youth-dual-suspension-mountain-bike-24-in-grey-green-0711965p.html#srp
"Raleigh Entourage City Bike, 700C, Blue",599.99,499.99,17.0,cycling,071-1955-2,4.5,https://www.canadiantire.ca/en/pdp/raleigh-entourage-city-bike-700c-blue-0711955p.html#srp
"Raleigh Ridge Hardtail Mountain Bike, 27.5-in, Green/Sand",789.99,689.99,13.0,cycling,071-1972-0,2.5,https://www.canadiantire.ca/en/pdp/raleigh-ridge-hardtail-mountain-bike-27-5-in-green-sand-0711972p.html#srp
"Raleigh Route Hybrid Bike, 700C, Teal",649.99,549.99,15.0,cycling,071-1934-2,3.6,https://www.canadiantire.ca/en/pdp/raleigh-route-hybrid-bike-700c-teal-0711934p.html#srp
"Raleigh Summit Hardtail Mountain Bike, 27.5-in, Light Blue",759.99,659.99,13.0,cycling,071-1978-8,3.8,https://www.canadiantire.ca/en/pdp/raleigh-summit-hardtail-mountain-bike-27-5-in-light-blue-0711978p.html#srp
"Supercycle Spark Hardtail Mountain Bike, 24-in",174.99,,,cycling,399-8530-2,4.2,https://www.canadiantire.ca/en/pdp/supercycle-spark-hardtail-mountain-bike-24-in-3998530p.html#srp
"Purina® Tidy Cats® Lightweight 24/7 Performance Multi-Cat 24/7 Performance Cat Litter, 5.44-kg",24.99,22.49,10.0,pet-care,142-5652-0,4.0,https://www.canadiantire.ca/en/pdp/purina-tidy-cats-lightweight-24-7-performance-multi-cat-24-7-performance-cat-litter-5-44-kg-1425652p.html#srp
"Raleigh Summit Hardtail Mountain Bike, 27.5-in, Green",759.99,659.99,13.0,cycling,071-1979-6,4.0,https://www.canadiantire.ca/en/pdp/raleigh-summit-hardtail-mountain-bike-27-5-in-green-0711979p.html#srp
MAXIMUM 39-in Cable Digital Inspection Camera with 3.5-in LCD Screen,499.99,199.99,60.0,tools,057-4666-8,4.0,https://www.canadiantire.ca/en/pdp/maximum-39-in-cable-digital-inspection-camera-with-3-5-in-lcd-screen-0574666p.html#srp
MASTER Chef Prime 4-Burner Propane Gas BBQ Grill,299.99,249.99,17.0,backyard-living,085-3176-2,3.7,https://www.canadiantire.ca/en/pdp/master-chef-prime-4-burner-propane-gas-bbq-grill-0853176p.html#srp
"Summer Waves® Round Quick Set Inflatable Pool with Filter Pump, 12-ft x 30-in",159.99,99.99,38.0,backyard-fun,081-3079-2,2.9,https://www.canadiantire.ca/en/pdp/summer-waves-round-quick-set-inflatable-pool-with-filter-pump-12-ft-x-30-in-0813079p.html#srp
Woods Prospector Portable Folding Camping Chair w/ Side Table & Cup Holder,89.99,64.99,28.0,camping,076-6047-4,4.5,https://www.canadiantire.ca/en/pdp/woods-prospector-portable-folding-camping-chair-w-side-table-cup-holder-0766047p.html#srp
BISSELL® Pet Hair Eraser Pet Pro Corded Stick Vacuum Cleaner,359.99,179.99,50.0,cleaning,043-8600-2,3.9,https://www.canadiantire.ca/en/pdp/bissell-pet-hair-eraser-pet-pro-corded-stick-vacuum-cleaner-0438600p.html#srp
"type A Clear Grey Frame 3-Drawer Storage Tower/Cart with Wheels, 26-in",29.99,19.99,33.0,home-organization,042-3012-4,4.1,https://www.canadiantire.ca/en/pdp/type-a-clear-grey-frame-3-drawer-storage-tower-cart-with-wheels-26-in-0423012p.html#srp
"Summer Waves® Round Quick Set Inflatable Pool with Filter Pump, 15-ft x 36-in",289.99,269.99,7.0,backyard-fun,081-3081-4,2.9,https://www.canadiantire.ca/en/pdp/summer-waves-round-quick-set-inflatable-pool-with-filter-pump-15-ft-x-36-in-0813081p.html#srp
"type A Deep Clear Grey Frame 5-Drawer Storage Tower/Cart with Wheels, 39-in",49.99,34.99,30.0,home-organization,042-3414-8,4.1,https://www.canadiantire.ca/en/pdp/type-a-deep-clear-grey-frame-5-drawer-storage-tower-cart-with-wheels-39-in-0423414p.html#srp
"type A Clear Black Frame 8-Drawer Storage Tower/Cart with Wheels, 46-in",59.99,39.99,33.0,home-organization,142-2057-6,3.7,https://www.canadiantire.ca/en/pdp/type-a-clear-black-frame-8-drawer-storage-tower-cart-with-wheels-46-in-1422057p.html#srp
"For Living Portable High-Back Upholstered & Padded Metal Folding Chair, Black",39.99,29.99,25.0,home-decor,068-0842-6,4.3,https://www.canadiantire.ca/en/pdp/for-living-portable-high-back-upholstered-padded-metal-folding-chair-black-0680842p.html#srp
Mastercraft 120V Flux Core MIG Welder,629.99,269.99,57.0,tools,058-8195-2,4.2,https://www.canadiantire.ca/en/pdp/mastercraft-120v-flux-core-mig-welder-0588195p.html#srp
BISSELL CleanView Plus 15X Multi-Cyclonic Lightweight Bagless Canister Vacuum Cleaner,339.99,169.99,50.0,cleaning,043-8175-4,3.9,https://www.canadiantire.ca/en/pdp/bissell-cleanview-plus-15x-multi-cyclonic-lightweight-bagless-canister-vacuum-cleaner-0438175p.html#srp
"Ninja® Cold Press Juicer Pro Extractor Compact, Slow Juicer Graphite, 150W, 2 Cups",199.99,99.99,50.0,kitchen,043-0957-2,4.3,https://www.canadiantire.ca/en/pdp/ninja-cold-press-juicer-pro-extractor-compact-slow-juicer-graphite-150w-2-cups-0430957p.html#srp
"Penguin Deluxe Soft Cooler, 20 Can Capacity, 20-L, Assorted Colour",129.99,54.99,58.0,camping,085-1586-8,4.4,https://www.canadiantire.ca/en/pdp/penguin-deluxe-soft-cooler-20-can-capacity-20-l-assorted-colour-0851586p.html#srp
MASTER Chef Grill Turismo Wood Pellet Grill & Smoker with Digital Controls,499.99,449.99,10.0,backyard-living,085-3185-0,3.6,https://www.canadiantire.ca/en/pdp/master-chef-grill-turismo-wood-pellet-grill-smoker-with-digital-controls-0853185p.html#srp
"Lagostina Ceramic Bakeware Set, Red, Assorted Sizes, 4-pc",99.99,29.99,70.0,kitchen,142-8835-8,4.2,https://www.canadiantire.ca/en/pdp/lagostina-ceramic-bakeware-set-red-assorted-sizes-4-pc-1428835p.html#srp
"Mastercraft Tool Chest w/ 4 Drawers, Deep Red, 24-in",249.99,119.99,52.0,tools,058-0926-2,4.0,https://www.canadiantire.ca/en/pdp/mastercraft-tool-chest-w-4-drawers-deep-red-24-in-0580926p.html#srp
Outbound Steel Ladder Ball,99.99,84.99,15.0,backyard-fun,184-1055-6,4.9,https://www.canadiantire.ca/en/pdp/outbound-steel-ladder-ball-1841055p.html#srp
